Symbol,Type,Entry Time,Exit Time,Duration,Bars in Trade,Strike Pair,Lot Size,Net Credit (₹),Capital Employed (₹),Exit Reason,PnL (₹),PnL (%)
NIFTY,PE_SPREAD,2026-07-30 12:33:00,2026-08-03 09:15:00,3 days 20:42:00,184,24250.0 / 24150.0,1,30.05,100.0,Target Hit (50% Premium Decay),27.15,27.15
NIFTY,PE_SPREAD,2026-07-30 13:09:00,2026-07-31 12:27:00,0 days 23:18:00,111,24250.0 / 24150.0,1,37.4,100.0,Target Hit (50% Premium Decay),18.85,18.85
NIFTY,PE_SPREAD,2026-07-30 13:21:00,2026-07-31 12:33:00,0 days 23:12:00,109,24250.0 / 24150.0,1,35.85,100.0,Target Hit (50% Premium Decay),17.95,17.95
NIFTY,PE_SPREAD,2026-07-30 13:24:00,2026-07-31 12:33:00,0 days 23:09:00,108,24250.0 / 24150.0,1,36.9,100.0,Target Hit (50% Premium Decay),19.0,19.0
NIFTY,PE_SPREAD,2026-07-30 13:33:00,2026-07-31 12:33:00,0 days 23:00:00,105,24250.0 / 24150.0,1,36.9,100.0,Target Hit (50% Premium Decay),19.0,19.0
NIFTY,PE_SPREAD,2026-07-30 13:39:00,2026-07-31 12:42:00,0 days 23:03:00,106,24250.0 / 24150.0,1,34.1,100.0,Target Hit (50% Premium Decay),17.3,17.3
NIFTY,PE_SPREAD,2026-07-30 14:48:00,2026-07-31 12:36:00,0 days 21:48:00,81,24250.0 / 24150.0,1,35.5,100.0,Target Hit (50% Premium Decay),17.95,17.95
NIFTY,PE_SPREAD,2026-07-30 15:18:00,2026-07-31 12:39:00,0 days 21:21:00,72,24250.0 / 24150.0,1,34.85,100.0,Target Hit (50% Premium Decay),17.45,17.45
NIFTY,PE_SPREAD,2026-07-31 09:45:00,2026-08-03 09:15:00,2 days 23:30:00,115,24300.0 / 24200.0,1,29.75,100.0,Target Hit (50% Premium Decay),25.45,25.45
NIFTY,PE_SPREAD,2026-07-31 10:12:00,2026-08-03 09:15:00,2 days 23:03:00,106,24300.0 / 24200.0,1,31.8,100.0,Target Hit (50% Premium Decay),27.5,27.5
NIFTY,PE_SPREAD,2026-07-31 10:15:00,2026-08-03 09:15:00,2 days 23:00:00,105,24300.0 / 24200.0,1,32.25,100.0,Target Hit (50% Premium Decay),27.95,27.95
NIFTY,PE_SPREAD,2026-07-31 10:39:00,2026-08-03 09:15:00,2 days 22:36:00,97,24300.0 / 24200.0,1,29.8,100.0,Target Hit (50% Premium Decay),25.5,25.5
NIFTY,PE_SPREAD,2026-07-31 11:00:00,2026-08-03 09:15:00,2 days 22:15:00,90,24300.0 / 24200.0,1,29.65,100.0,Target Hit (50% Premium Decay),25.35,25.35
NIFTY,PE_SPREAD,2026-07-31 11:15:00,2026-08-03 09:15:00,2 days 22:00:00,85,24300.0 / 24200.0,1,28.85,100.0,Target Hit (50% Premium Decay),24.55,24.55
NIFTY,PE_SPREAD,2026-07-31 11:45:00,2026-08-03 09:15:00,2 days 21:30:00,75,24350.0 / 24250.0,1,36.1,100.0,Target Hit (50% Premium Decay),29.5,29.5
NIFTY,PE_SPREAD,2026-07-31 11:51:00,2026-08-03 09:15:00,2 days 21:24:00,73,24350.0 / 24250.0,1,35.85,100.0,Target Hit (50% Premium Decay),29.25,29.25
NIFTY,PE_SPREAD,2026-07-31 11:57:00,2026-08-03 09:15:00,2 days 21:18:00,71,24350.0 / 24250.0,1,35.15,100.0,Target Hit (50% Premium Decay),28.55,28.55
NIFTY,PE_SPREAD,2026-07-31 12:09:00,2026-08-03 09:15:00,2 days 21:06:00,67,24350.0 / 24250.0,1,35.2,100.0,Target Hit (50% Premium Decay),28.6,28.6
NIFTY,PE_SPREAD,2026-07-31 12:24:00,2026-08-03 09:15:00,2 days 20:51:00,62,24350.0 / 24250.0,1,33.15,100.0,Target Hit (50% Premium Decay),26.55,26.55
NIFTY,PE_SPREAD,2026-07-31 12:36:00,2026-08-03 09:15:00,2 days 20:39:00,58,24350.0 / 24250.0,1,31.4,100.0,Target Hit (50% Premium Decay),24.8,24.8
NIFTY,PE_SPREAD,2026-07-31 13:06:00,2026-08-03 09:15:00,2 days 20:09:00,48,24400.0 / 24300.0,1,36.0,100.0,Target Hit (50% Premium Decay),25.7,25.7
NIFTY,PE_SPREAD,2026-07-31 13:24:00,2026-08-03 09:15:00,2 days 19:51:00,42,24400.0 / 24300.0,1,35.75,100.0,Target Hit (50% Premium Decay),25.45,25.45
NIFTY,PE_SPREAD,2026-07-31 13:57:00,2026-08-03 09:15:00,2 days 19:18:00,31,24400.0 / 24300.0,1,36.6,100.0,Target Hit (50% Premium Decay),26.3,26.3
NIFTY,PE_SPREAD,2026-07-31 14:15:00,2026-08-03 09:15:00,2 days 19:00:00,25,24400.0 / 24300.0,1,37.95,100.0,Target Hit (50% Premium Decay),27.65,27.65
NIFTY,PE_SPREAD,2026-07-31 14:27:00,2026-08-03 09:15:00,2 days 18:48:00,21,24400.0 / 24300.0,1,38.6,100.0,Target Hit (50% Premium Decay),28.3,28.3
NIFTY,PE_SPREAD,2026-07-31 14:51:00,2026-08-03 09:15:00,2 days 18:24:00,13,24350.0 / 24250.0,1,32.8,100.0,Target Hit (50% Premium Decay),26.2,26.2
NIFTY,PE_SPREAD,2026-07-31 15:03:00,2026-08-03 09:15:00,2 days 18:12:00,9,24350.0 / 24250.0,1,31.95,100.0,Target Hit (50% Premium Decay),25.35,25.35
NIFTY,PE_SPREAD,2026-07-31 15:09:00,2026-08-03 09:15:00,2 days 18:06:00,7,24350.0 / 24250.0,1,31.1,100.0,Target Hit (50% Premium Decay),24.5,24.5
NIFTY,PE_SPREAD,2026-08-03 10:30:00,2026-08-04 09:42:00,0 days 23:12:00,113,24550.0 / 24450.0,1,28.8,100.0,Target Hit (50% Premium Decay),15.65,15.65
NIFTY,PE_SPREAD,2026-08-03 11:42:00,2026-08-04 09:45:00,0 days 22:03:00,90,24550.0 / 24450.0,1,25.6,100.0,Target Hit (50% Premium Decay),14.35,14.35
NIFTY,PE_SPREAD,2026-08-03 11:51:00,2026-08-04 09:45:00,0 days 21:54:00,87,24550.0 / 24450.0,1,24.9,100.0,Target Hit (50% Premium Decay),13.65,13.65
NIFTY,PE_SPREAD,2026-08-03 12:12:00,2026-08-04 11:48:00,0 days 23:36:00,121,24600.0 / 24500.0,1,35.2,100.0,SL Hit (50% Premium Appreciation),-21.5,-21.5
NIFTY,PE_SPREAD,2026-08-03 12:27:00,2026-08-04 11:48:00,0 days 23:21:00,116,24600.0 / 24500.0,1,34.7,100.0,SL Hit (50% Premium Appreciation),-22.0,-22.0
NIFTY,PE_SPREAD,2026-08-03 12:42:00,2026-08-04 09:45:00,0 days 21:03:00,70,24550.0 / 24450.0,1,25.7,100.0,Target Hit (50% Premium Decay),14.45,14.45
NIFTY,PE_SPREAD,2026-08-03 12:51:00,2026-08-04 09:42:00,0 days 20:51:00,66,24550.0 / 24450.0,1,27.45,100.0,Target Hit (50% Premium Decay),14.3,14.3
NIFTY,PE_SPREAD,2026-08-03 13:12:00,2026-08-04 09:21:00,0 days 20:09:00,52,24550.0 / 24450.0,1,30.1,100.0,Target Hit (50% Premium Decay),15.66,15.66
NIFTY,PE_SPREAD,2026-08-03 13:18:00,2026-08-04 09:42:00,0 days 20:24:00,57,24550.0 / 24450.0,1,28.35,100.0,Target Hit (50% Premium Decay),15.2,15.2
NIFTY,PE_SPREAD,2026-08-03 13:21:00,2026-08-04 09:42:00,0 days 20:21:00,56,24550.0 / 24450.0,1,27.3,100.0,Target Hit (50% Premium Decay),14.15,14.15
NIFTY,PE_SPREAD,2026-08-03 13:27:00,2026-08-04 09:45:00,0 days 20:18:00,55,24550.0 / 24450.0,1,25.26,100.0,Target Hit (50% Premium Decay),14.01,14.01
NIFTY,PE_SPREAD,2026-08-03 13:57:00,2026-08-04 09:45:00,0 days 19:48:00,45,24550.0 / 24450.0,1,25.8,100.0,Target Hit (50% Premium Decay),14.55,14.55
NIFTY,PE_SPREAD,2026-08-03 14:06:00,2026-08-04 09:45:00,0 days 19:39:00,42,24550.0 / 24450.0,1,25.7,100.0,Target Hit (50% Premium Decay),14.45,14.45
NIFTY,PE_SPREAD,2026-08-03 14:15:00,2026-08-04 09:42:00,0 days 19:27:00,38,24550.0 / 24450.0,1,26.65,100.0,Target Hit (50% Premium Decay),13.5,13.5
NIFTY,PE_SPREAD,2026-08-04 09:39:00,2026-08-04 10:54:00,0 days 01:15:00,25,24550.0 / 24450.0,1,15.85,100.0,SL Hit (50% Premium Appreciation),-9.1,-9.1
NIFTY,PE_SPREAD,2026-08-04 09:42:00,2026-08-04 10:42:00,0 days 01:00:00,20,24550.0 / 24450.0,1,13.15,100.0,SL Hit (50% Premium Appreciation),-6.65,-6.65
NIFTY,CE_SPREAD,2026-08-04 12:03:00,2026-08-04 13:03:00,0 days 01:00:00,20,24700.0 / 24800.0,1,2.05,100.0,Target Hit (50% Premium Decay),1.1,1.1
NIFTY,CE_SPREAD,2026-08-04 12:12:00,2026-08-04 12:54:00,0 days 00:42:00,14,24650.0 / 24750.0,1,5.05,100.0,Target Hit (50% Premium Decay),2.56,2.56
NIFTY,CE_SPREAD,2026-08-04 12:33:00,2026-08-04 13:30:00,0 days 00:57:00,19,24650.0 / 24750.0,1,3.4,100.0,Target Hit (50% Premium Decay),2.05,2.05
NIFTY,CE_SPREAD,2026-08-04 12:36:00,2026-08-04 13:30:00,0 days 00:54:00,18,24650.0 / 24750.0,1,3.15,100.0,Target Hit (50% Premium Decay),1.8,1.8
NIFTY,CE_SPREAD,2026-08-04 12:39:00,2026-08-04 13:30:00,0 days 00:51:00,17,24650.0 / 24750.0,1,2.85,100.0,Target Hit (50% Premium Decay),1.5,1.5
NIFTY,CE_SPREAD,2026-08-04 12:54:00,2026-08-04 13:42:00,0 days 00:48:00,16,24650.0 / 24750.0,1,2.49,100.0,Target Hit (50% Premium Decay),1.29,1.29
NIFTY,CE_SPREAD,2026-08-04 12:57:00,2026-08-04 13:42:00,0 days 00:45:00,15,24650.0 / 24750.0,1,2.4,100.0,Target Hit (50% Premium Decay),1.2,1.2
NIFTY,CE_SPREAD,2026-08-04 13:06:00,2026-08-04 14:18:00,0 days 01:12:00,24,24650.0 / 24750.0,1,2.3,100.0,SL Hit (50% Premium Appreciation),-2.7,-2.7
NIFTY,CE_SPREAD,2026-08-04 13:15:00,2026-08-04 14:18:00,0 days 01:03:00,21,24600.0 / 24700.0,1,4.6,100.0,SL Hit (50% Premium Appreciation),-4.85,-4.85
NIFTY,CE_SPREAD,2026-08-04 13:24:00,2026-08-04 14:15:00,0 days 00:51:00,17,24650.0 / 24750.0,1,2.05,100.0,SL Hit (50% Premium Appreciation),-1.2,-1.2
NIFTY,CE_SPREAD,2026-08-04 13:30:00,2026-08-04 14:09:00,0 days 00:39:00,13,24600.0 / 24700.0,1,3.25,100.0,SL Hit (50% Premium Appreciation),-2.4,-2.4
NIFTY,CE_SPREAD,2026-08-04 13:33:00,2026-08-04 14:09:00,0 days 00:36:00,12,24600.0 / 24700.0,1,3.14,100.0,SL Hit (50% Premium Appreciation),-2.51,-2.51
NIFTY,CE_SPREAD,2026-08-04 13:36:00,2026-08-04 14:09:00,0 days 00:33:00,11,24600.0 / 24700.0,1,3.6,100.0,SL Hit (50% Premium Appreciation),-2.05,-2.05
NIFTY,CE_SPREAD,2026-08-04 13:45:00,2026-08-04 14:09:00,0 days 00:24:00,8,24600.0 / 24700.0,1,3.3,100.0,SL Hit (50% Premium Appreciation),-2.35,-2.35
NIFTY,CE_SPREAD,2026-08-04 13:57:00,2026-08-04 14:09:00,0 days 00:12:00,4,24600.0 / 24700.0,1,3.7,100.0,SL Hit (50% Premium Appreciation),-1.95,-1.95
NIFTY,CE_SPREAD,2026-08-04 14:33:00,2026-08-04 14:51:00,0 days 00:18:00,6,24650.0 / 24750.0,1,2.95,100.0,SL Hit (50% Premium Appreciation),-1.5,-1.5
NIFTY,CE_SPREAD,2026-08-04 15:06:00,2026-08-04 15:12:00,0 days 00:06:00,2,24650.0 / 24750.0,1,4.1,100.0,SL Hit (50% Premium Appreciation),-4.15,-4.15
NIFTY,PE_SPREAD,2026-08-05 10:03:00,2026-08-11 09:15:00,5 days 23:12:00,500,24600.0 / 24500.0,1,37.5,100.0,SL Hit (50% Premium Appreciation),-19.9,-19.9
NIFTY,PE_SPREAD,2026-08-05 10:09:00,2026-08-11 09:15:00,5 days 23:06:00,498,24600.0 / 24500.0,1,36.4,100.0,SL Hit (50% Premium Appreciation),-21.0,-21.0
NIFTY,PE_SPREAD,2026-08-05 10:12:00,2026-08-11 09:15:00,5 days 23:03:00,497,24600.0 / 24500.0,1,35.25,100.0,SL Hit (50% Premium Appreciation),-22.15,-22.15
NIFTY,PE_SPREAD,2026-08-05 12:00:00,2026-08-11 09:45:00,5 days 21:45:00,471,24550.0 / 24450.0,1,37.25,100.0,SL Hit (50% Premium Appreciation),-19.1,-19.1
NIFTY,CE_SPREAD,2026-08-05 13:36:00,2026-08-06 11:18:00,0 days 21:42:00,83,24700.0 / 24800.0,1,30.8,100.0,SL Hit (50% Premium Appreciation),-15.6,-15.6
NIFTY,CE_SPREAD,2026-08-05 13:39:00,2026-08-06 11:27:00,0 days 21:48:00,85,24700.0 / 24800.0,1,30.95,100.0,SL Hit (50% Premium Appreciation),-16.15,-16.15
NIFTY,CE_SPREAD,2026-08-05 13:45:00,2026-08-11 09:15:00,5 days 19:30:00,426,24650.0 / 24750.0,1,35.65,100.0,Target Hit (50% Premium Decay),21.3,21.3
NIFTY,CE_SPREAD,2026-08-05 13:54:00,2026-08-06 11:18:00,0 days 21:24:00,77,24700.0 / 24800.0,1,30.8,100.0,SL Hit (50% Premium Appreciation),-15.6,-15.6
NIFTY,CE_SPREAD,2026-08-05 14:18:00,2026-08-06 09:48:00,0 days 19:30:00,39,24700.0 / 24800.0,1,30.0,100.0,SL Hit (50% Premium Appreciation),-15.35,-15.35
NIFTY,CE_SPREAD,2026-08-05 14:27:00,2026-08-06 09:48:00,0 days 19:21:00,36,24700.0 / 24800.0,1,30.1,100.0,SL Hit (50% Premium Appreciation),-15.25,-15.25
NIFTY,PE_SPREAD,2026-08-06 09:36:00,2026-08-11 09:15:00,4 days 23:39:00,380,24600.0 / 24500.0,1,34.8,100.0,SL Hit (50% Premium Appreciation),-22.6,-22.6
NIFTY,PE_SPREAD,2026-08-06 10:09:00,2026-08-11 09:15:00,4 days 23:06:00,369,24600.0 / 24500.0,1,36.65,100.0,SL Hit (50% Premium Appreciation),-20.75,-20.75
NIFTY,PE_SPREAD,2026-08-06 10:15:00,2026-08-11 09:15:00,4 days 23:00:00,367,24600.0 / 24500.0,1,36.35,100.0,SL Hit (50% Premium Appreciation),-21.05,-21.05
NIFTY,PE_SPREAD,2026-08-06 10:39:00,2026-08-11 09:15:00,4 days 22:36:00,359,24650.0 / 24550.0,1,40.75,100.0,SL Hit (50% Premium Appreciation),-27.95,-27.95
NIFTY,PE_SPREAD,2026-08-06 11:06:00,2026-08-11 09:15:00,4 days 22:09:00,350,24600.0 / 24500.0,1,35.05,100.0,SL Hit (50% Premium Appreciation),-22.35,-22.35
NIFTY,PE_SPREAD,2026-08-06 11:12:00,2026-08-07 14:12:00,1 days 03:00:00,189,24650.0 / 24550.0,1,37.4,100.0,SL Hit (50% Premium Appreciation),-19.0,-19.0
NIFTY,PE_SPREAD,2026-08-06 11:30:00,2026-08-07 14:12:00,1 days 02:42:00,183,24650.0 / 24550.0,1,37.0,100.0,SL Hit (50% Premium Appreciation),-19.4,-19.4
NIFTY,PE_SPREAD,2026-08-06 12:18:00,2026-08-11 09:15:00,4 days 20:57:00,326,24650.0 / 24550.0,1,39.6,100.0,SL Hit (50% Premium Appreciation),-29.1,-29.1
NIFTY,PE_SPREAD,2026-08-06 12:27:00,2026-08-11 09:15:00,4 days 20:48:00,323,24650.0 / 24550.0,1,39.85,100.0,SL Hit (50% Premium Appreciation),-28.85,-28.85
NIFTY,PE_SPREAD,2026-08-06 12:33:00,2026-08-10 09:33:00,3 days 21:00:00,198,24650.0 / 24550.0,1,38.35,100.0,SL Hit (50% Premium Appreciation),-19.25,-19.25
NIFTY,PE_SPREAD,2026-08-06 13:00:00,2026-08-11 09:15:00,4 days 20:15:00,312,24600.0 / 24500.0,1,34.75,100.0,SL Hit (50% Premium Appreciation),-22.65,-22.65
NIFTY,PE_SPREAD,2026-08-06 13:06:00,2026-08-11 09:15:00,4 days 20:09:00,310,24650.0 / 24550.0,1,41.85,100.0,SL Hit (50% Premium Appreciation),-26.85,-26.85
NIFTY,PE_SPREAD,2026-08-06 13:18:00,2026-08-11 09:15:00,4 days 19:57:00,306,24600.0 / 24500.0,1,35.65,100.0,SL Hit (50% Premium Appreciation),-21.75,-21.75
NIFTY,PE_SPREAD,2026-08-06 13:36:00,2026-08-11 09:15:00,4 days 19:39:00,300,24600.0 / 24500.0,1,35.2,100.0,SL Hit (50% Premium Appreciation),-22.2,-22.2
NIFTY,PE_SPREAD,2026-08-06 13:39:00,2026-08-11 09:15:00,4 days 19:36:00,299,24600.0 / 24500.0,1,35.4,100.0,SL Hit (50% Premium Appreciation),-22.0,-22.0
NIFTY,PE_SPREAD,2026-08-06 14:00:00,2026-08-11 09:15:00,4 days 19:15:00,292,24650.0 / 24550.0,1,39.6,100.0,SL Hit (50% Premium Appreciation),-29.1,-29.1
NIFTY,PE_SPREAD,2026-08-06 14:45:00,2026-08-11 09:15:00,4 days 18:30:00,277,24650.0 / 24550.0,1,39.15,100.0,SL Hit (50% Premium Appreciation),-29.55,-29.55
NIFTY,PE_SPREAD,2026-08-06 14:51:00,2026-08-10 09:42:00,3 days 18:51:00,155,24650.0 / 24550.0,1,38.95,100.0,SL Hit (50% Premium Appreciation),-19.65,-19.65
NIFTY,PE_SPREAD,2026-08-06 15:00:00,2026-08-10 09:39:00,3 days 18:39:00,151,24650.0 / 24550.0,1,38.8,100.0,SL Hit (50% Premium Appreciation),-19.5,-19.5
NIFTY,PE_SPREAD,2026-08-06 15:09:00,2026-08-11 09:15:00,4 days 18:06:00,269,24650.0 / 24550.0,1,39.15,100.0,SL Hit (50% Premium Appreciation),-29.55,-29.55
NIFTY,PE_SPREAD,2026-08-06 15:15:00,2026-08-07 14:12:00,0 days 22:57:00,108,24650.0 / 24550.0,1,36.75,100.0,SL Hit (50% Premium Appreciation),-19.65,-19.65
NIFTY,PE_SPREAD,2026-08-06 15:36:00,2026-08-10 09:33:00,3 days 17:57:00,137,24650.0 / 24550.0,1,38.15,100.0,SL Hit (50% Premium Appreciation),-19.45,-19.45
NIFTY,PE_SPREAD,2026-08-07 09:33:00,2026-08-11 09:18:00,3 days 23:45:00,253,24600.0 / 24500.0,1,40.3,100.0,SL Hit (50% Premium Appreciation),-21.45,-21.45
NIFTY,PE_SPREAD,2026-08-07 09:45:00,2026-08-11 09:18:00,3 days 23:33:00,249,24600.0 / 24500.0,1,40.15,100.0,SL Hit (50% Premium Appreciation),-21.6,-21.6
NIFTY,CE_SPREAD,2026-08-07 10:18:00,2026-08-11 09:15:00,3 days 22:57:00,237,24750.0 / 24850.0,1,26.3,100.0,Target Hit (50% Premium Decay),21.05,21.05
NIFTY,CE_SPREAD,2026-08-07 10:21:00,2026-08-11 09:15:00,3 days 22:54:00,236,24750.0 / 24850.0,1,26.0,100.0,Target Hit (50% Premium Decay),20.75,20.75
NIFTY,CE_SPREAD,2026-08-07 10:30:00,2026-08-11 09:15:00,3 days 22:45:00,233,24750.0 / 24850.0,1,25.3,100.0,Target Hit (50% Premium Decay),20.05,20.05
NIFTY,CE_SPREAD,2026-08-07 11:03:00,2026-08-11 09:15:00,3 days 22:12:00,222,24750.0 / 24850.0,1,24.9,100.0,Target Hit (50% Premium Decay),19.65,19.65
NIFTY,CE_SPREAD,2026-08-07 11:06:00,2026-08-11 09:15:00,3 days 22:09:00,221,24750.0 / 24850.0,1,25.3,100.0,Target Hit (50% Premium Decay),20.05,20.05
NIFTY,CE_SPREAD,2026-08-07 11:48:00,2026-08-11 09:15:00,3 days 21:27:00,207,24750.0 / 24850.0,1,24.45,100.0,Target Hit (50% Premium Decay),19.2,19.2
NIFTY,CE_SPREAD,2026-08-07 11:51:00,2026-08-11 09:15:00,3 days 21:24:00,206,24750.0 / 24850.0,1,23.65,100.0,Target Hit (50% Premium Decay),18.4,18.4
NIFTY,CE_SPREAD,2026-08-07 11:54:00,2026-08-11 09:15:00,3 days 21:21:00,205,24750.0 / 24850.0,1,24.05,100.0,Target Hit (50% Premium Decay),18.8,18.8
NIFTY,CE_SPREAD,2026-08-07 12:03:00,2026-08-11 09:15:00,3 days 21:12:00,202,24750.0 / 24850.0,1,23.0,100.0,Target Hit (50% Premium Decay),17.75,17.75
NIFTY,CE_SPREAD,2026-08-07 12:09:00,2026-08-11 09:15:00,3 days 21:06:00,200,24750.0 / 24850.0,1,22.85,100.0,Target Hit (50% Premium Decay),17.6,17.6
NIFTY,CE_SPREAD,2026-08-07 12:12:00,2026-08-11 09:15:00,3 days 21:03:00,199,24700.0 / 24800.0,1,27.65,100.0,Target Hit (50% Premium Decay),18.75,18.75
NIFTY,CE_SPREAD,2026-08-07 12:45:00,2026-08-11 09:15:00,3 days 20:30:00,188,24750.0 / 24850.0,1,24.6,100.0,Target Hit (50% Premium Decay),19.35,19.35
NIFTY,CE_SPREAD,2026-08-07 12:54:00,2026-08-11 09:15:00,3 days 20:21:00,185,24750.0 / 24850.0,1,23.7,100.0,Target Hit (50% Premium Decay),18.45,18.45
NIFTY,CE_SPREAD,2026-08-07 13:00:00,2026-08-11 09:15:00,3 days 20:15:00,183,24750.0 / 24850.0,1,23.4,100.0,Target Hit (50% Premium Decay),18.15,18.15
NIFTY,CE_SPREAD,2026-08-07 13:15:00,2026-08-11 09:15:00,3 days 20:00:00,178,24700.0 / 24800.0,1,28.15,100.0,Target Hit (50% Premium Decay),19.25,19.25
NIFTY,CE_SPREAD,2026-08-07 14:06:00,2026-08-11 09:15:00,3 days 19:09:00,161,24750.0 / 24850.0,1,20.7,100.0,Target Hit (50% Premium Decay),15.45,15.45
NIFTY,CE_SPREAD,2026-08-07 14:09:00,2026-08-11 09:15:00,3 days 19:06:00,160,24700.0 / 24800.0,1,25.7,100.0,Target Hit (50% Premium Decay),16.8,16.8
NIFTY,CE_SPREAD,2026-08-07 14:15:00,2026-08-11 09:15:00,3 days 19:00:00,158,24700.0 / 24800.0,1,25.8,100.0,Target Hit (50% Premium Decay),16.9,16.9
NIFTY,CE_SPREAD,2026-08-07 14:24:00,2026-08-11 09:15:00,3 days 18:51:00,155,24700.0 / 24800.0,1,26.25,100.0,Target Hit (50% Premium Decay),17.35,17.35
NIFTY,CE_SPREAD,2026-08-07 14:30:00,2026-08-11 09:15:00,3 days 18:45:00,153,24700.0 / 24800.0,1,26.8,100.0,Target Hit (50% Premium Decay),17.9,17.9
NIFTY,CE_SPREAD,2026-08-07 14:42:00,2026-08-11 09:15:00,3 days 18:33:00,149,24700.0 / 24800.0,1,26.6,100.0,Target Hit (50% Premium Decay),17.7,17.7
NIFTY,CE_SPREAD,2026-08-10 09:33:00,2026-08-10 12:15:00,0 days 02:42:00,54,24700.0 / 24800.0,1,19.65,100.0,SL Hit (50% Premium Appreciation),-10.4,-10.4
NIFTY,CE_SPREAD,2026-08-10 09:45:00,2026-08-10 12:15:00,0 days 02:30:00,50,24700.0 / 24800.0,1,20.0,100.0,SL Hit (50% Premium Appreciation),-10.05,-10.05
NIFTY,CE_SPREAD,2026-08-10 10:06:00,2026-08-10 12:15:00,0 days 02:09:00,43,24700.0 / 24800.0,1,19.75,100.0,SL Hit (50% Premium Appreciation),-10.3,-10.3
NIFTY,CE_SPREAD,2026-08-10 10:12:00,2026-08-11 09:15:00,0 days 23:03:00,110,24700.0 / 24800.0,1,20.5,100.0,Target Hit (50% Premium Decay),11.6,11.6
NIFTY,CE_SPREAD,2026-08-11 09:18:00,2026-08-11 10:18:00,0 days 01:00:00,20,24700.0 / 24800.0,1,7.2,100.0,Target Hit (50% Premium Decay),3.9,3.9
NIFTY,CE_SPREAD,2026-08-11 09:30:00,2026-08-11 10:42:00,0 days 01:12:00,24,24650.0 / 24750.0,1,12.6,100.0,Target Hit (50% Premium Decay),6.75,6.75
NIFTY,CE_SPREAD,2026-08-11 09:42:00,2026-08-11 10:57:00,0 days 01:15:00,25,24650.0 / 24750.0,1,9.8,100.0,Target Hit (50% Premium Decay),5.0,5.0
NIFTY,CE_SPREAD,2026-08-11 09:45:00,2026-08-11 11:00:00,0 days 01:15:00,25,24650.0 / 24750.0,1,8.2,100.0,Target Hit (50% Premium Decay),4.3,4.3
NIFTY,CE_SPREAD,2026-08-11 09:48:00,2026-08-11 11:00:00,0 days 01:12:00,24,24650.0 / 24750.0,1,9.0,100.0,Target Hit (50% Premium Decay),5.1,5.1
NIFTY,CE_SPREAD,2026-08-11 10:21:00,2026-08-11 11:09:00,0 days 00:48:00,16,24650.0 / 24750.0,1,6.9,100.0,Target Hit (50% Premium Decay),3.5,3.5
NIFTY,CE_SPREAD,2026-08-11 11:03:00,2026-08-11 12:03:00,0 days 01:00:00,20,24650.0 / 24750.0,1,3.7,100.0,Target Hit (50% Premium Decay),1.9,1.9
NIFTY,CE_SPREAD,2026-08-11 11:06:00,2026-08-11 13:36:00,0 days 02:30:00,50,24600.0 / 24700.0,1,7.55,100.0,Target Hit (50% Premium Decay),3.8,3.8
NIFTY,CE_SPREAD,2026-08-11 11:12:00,2026-08-11 13:51:00,0 days 02:39:00,53,24600.0 / 24700.0,1,7.35,100.0,Target Hit (50% Premium Decay),4.35,4.35
NIFTY,CE_SPREAD,2026-08-11 11:21:00,2026-08-11 13:51:00,0 days 02:30:00,50,24600.0 / 24700.0,1,6.5,100.0,Target Hit (50% Premium Decay),3.5,3.5
NIFTY,CE_SPREAD,2026-08-11 11:54:00,2026-08-11 13:51:00,0 days 01:57:00,39,24650.0 / 24750.0,1,2.15,100.0,Target Hit (50% Premium Decay),1.2,1.2
NIFTY,CE_SPREAD,2026-08-11 12:03:00,2026-08-11 14:27:00,0 days 02:24:00,48,24600.0 / 24700.0,1,4.3,100.0,Target Hit (50% Premium Decay),2.2,2.2
NIFTY,CE_SPREAD,2026-08-11 12:06:00,2026-08-11 14:27:00,0 days 02:21:00,47,24600.0 / 24700.0,1,4.25,100.0,Target Hit (50% Premium Decay),2.15,2.15
NIFTY,CE_SPREAD,2026-08-11 12:15:00,2026-08-11 14:27:00,0 days 02:12:00,44,24600.0 / 24700.0,1,4.35,100.0,Target Hit (50% Premium Decay),2.25,2.25
NIFTY,CE_SPREAD,2026-08-11 12:18:00,2026-08-11 14:03:00,0 days 01:45:00,35,24600.0 / 24700.0,1,4.55,100.0,Target Hit (50% Premium Decay),2.35,2.35
NIFTY,CE_SPREAD,2026-08-11 13:00:00,2026-08-11 14:03:00,0 days 01:03:00,21,24600.0 / 24700.0,1,4.5,100.0,Target Hit (50% Premium Decay),2.3,2.3
NIFTY,CE_SPREAD,2026-08-11 13:54:00,2026-08-11 14:12:00,0 days 00:18:00,6,24650.0 / 24750.0,1,0.8,100.0,SL Hit (50% Premium Appreciation),-0.5,-0.5
NIFTY,CE_SPREAD,2026-08-11 14:06:00,2026-08-11 14:12:00,0 days 00:06:00,2,24650.0 / 24750.0,1,0.75,100.0,SL Hit (50% Premium Appreciation),-0.55,-0.55
NIFTY,CE_SPREAD,2026-08-11 14:21:00,2026-08-11 14:54:00,0 days 00:33:00,11,24650.0 / 24750.0,1,0.9,100.0,SL Hit (50% Premium Appreciation),-0.45,-0.45
