Symbol,Contract,Type,Entry Time,Exit Time,Duration,Bars in Trade,Strike Pair,Lot Size,Net Credit (₹),Capital Employed (₹),Exit Reason,PnL (₹),PnL (%)
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-17 11:36:00,2026-07-20 11:39:00,3 days 00:03:00,126,77900.0 / 77700.0,20,93.6,4000.0,Time Stop (Max 3 Days Hit),-447.0,-11.17
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-17 11:42:00,2026-07-20 11:45:00,3 days 00:03:00,126,77900.0 / 77700.0,20,91.05,4000.0,Time Stop (Max 3 Days Hit),-570.0,-14.25
SENSEX,SENSEX SPOT,CE_SPREAD,2026-07-20 11:03:00,2026-07-20 15:27:00,0 days 04:24:00,88,77700.0 / 77900.0,20,89.35,4000.0,Monday Pre-Expiry Auto Square-Off,-328.0,-8.2
SENSEX,SENSEX SPOT,CE_SPREAD,2026-07-20 11:12:00,2026-07-20 15:27:00,0 days 04:15:00,85,77700.0 / 77900.0,20,89.5,4000.0,Monday Pre-Expiry Auto Square-Off,-325.0,-8.12
SENSEX,SENSEX SPOT,CE_SPREAD,2026-07-20 11:24:00,2026-07-20 15:27:00,0 days 04:03:00,81,77600.0 / 77800.0,20,98.2,4000.0,Monday Pre-Expiry Auto Square-Off,-273.0,-6.83
SENSEX,SENSEX SPOT,CE_SPREAD,2026-07-21 09:33:00,2026-07-22 09:15:00,0 days 23:42:00,119,77600.0 / 77800.0,20,93.9,4000.0,Target Hit (50% Premium Decay),1153.0,28.82
SENSEX,SENSEX SPOT,CE_SPREAD,2026-07-21 09:48:00,2026-07-22 09:15:00,0 days 23:27:00,114,77600.0 / 77800.0,20,84.65,4000.0,Target Hit (50% Premium Decay),968.0,24.2
SENSEX,SENSEX SPOT,CE_SPREAD,2026-07-21 09:57:00,2026-07-22 09:15:00,0 days 23:18:00,111,77600.0 / 77800.0,20,96.25,4000.0,Target Hit (50% Premium Decay),1200.0,30.0
SENSEX,SENSEX SPOT,CE_SPREAD,2026-07-22 10:15:00,2026-07-23 09:15:00,0 days 23:00:00,105,76900.0 / 77100.0,20,86.25,4000.0,Target Hit (50% Premium Decay),1434.0,35.85
SENSEX,SENSEX SPOT,CE_SPREAD,2026-07-22 10:18:00,2026-07-23 09:15:00,0 days 22:57:00,104,76900.0 / 77100.0,20,87.35,4000.0,Target Hit (50% Premium Decay),1456.0,36.4
SENSEX,SENSEX SPOT,CE_SPREAD,2026-07-22 11:03:00,2026-07-23 09:15:00,0 days 22:12:00,89,76800.0 / 77000.0,20,91.5,4000.0,Target Hit (50% Premium Decay),1440.0,36.0
SENSEX,SENSEX SPOT,CE_SPREAD,2026-07-23 12:06:00,2026-07-24 09:42:00,0 days 21:36:00,77,76600.0 / 76800.0,20,96.75,4000.0,Target Hit (50% Premium Decay),973.0,24.33
SENSEX,SENSEX SPOT,CE_SPREAD,2026-07-23 12:12:00,2026-07-24 09:48:00,0 days 21:36:00,77,76600.0 / 76800.0,20,93.15,4000.0,Target Hit (50% Premium Decay),936.0,23.4
SENSEX,SENSEX SPOT,CE_SPREAD,2026-07-23 12:15:00,2026-07-24 10:00:00,0 days 21:45:00,80,76500.0 / 76700.0,20,100.55,4000.0,Target Hit (50% Premium Decay),1030.0,25.75
SENSEX,SENSEX SPOT,CE_SPREAD,2026-07-24 10:33:00,2026-07-27 10:36:00,3 days 00:03:00,126,75500.0 / 75700.0,20,106.7,4000.0,Time Stop (Max 3 Days Hit),-1160.0,-29.0
SENSEX,SENSEX SPOT,CE_SPREAD,2026-07-24 10:54:00,2026-07-27 10:57:00,3 days 00:03:00,126,75600.0 / 75800.0,20,103.25,4000.0,Time Stop (Max 3 Days Hit),-1486.0,-37.15
SENSEX,SENSEX SPOT,CE_SPREAD,2026-07-24 10:57:00,2026-07-27 11:00:00,3 days 00:03:00,126,75600.0 / 75800.0,20,100.55,4000.0,Time Stop (Max 3 Days Hit),-1668.0,-41.7
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-27 10:00:00,2026-07-27 15:27:00,0 days 05:27:00,109,76700.0 / 76500.0,20,88.25,4000.0,Monday Pre-Expiry Auto Square-Off,688.0,17.2
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-27 10:15:00,2026-07-27 15:27:00,0 days 05:12:00,104,76700.0 / 76500.0,20,89.85,4000.0,Monday Pre-Expiry Auto Square-Off,720.0,18.0
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-27 10:42:00,2026-07-27 15:27:00,0 days 04:45:00,95,76600.0 / 76400.0,20,81.95,4000.0,Monday Pre-Expiry Auto Square-Off,618.0,15.45
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-28 09:18:00,2026-07-29 09:15:00,0 days 23:57:00,124,76900.0 / 76700.0,20,74.4,4000.0,Target Hit (50% Premium Decay),1005.0,25.12
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-28 09:39:00,2026-07-29 09:15:00,0 days 23:36:00,117,76900.0 / 76700.0,20,79.6,4000.0,Target Hit (50% Premium Decay),1109.0,27.73
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-28 09:57:00,2026-07-29 09:15:00,0 days 23:18:00,111,76900.0 / 76700.0,20,81.9,4000.0,Target Hit (50% Premium Decay),1155.0,28.87
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-29 10:03:00,2026-07-30 09:30:00,0 days 23:27:00,114,77500.0 / 77300.0,20,79.05,4000.0,Target Hit (50% Premium Decay),811.0,20.28
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-29 10:57:00,2026-07-30 11:24:00,1 days 00:27:00,134,77600.0 / 77400.0,20,89.65,4000.0,Target Hit (50% Premium Decay),970.0,24.25
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-29 11:03:00,2026-07-30 11:24:00,1 days 00:21:00,132,77600.0 / 77400.0,20,86.25,4000.0,Target Hit (50% Premium Decay),902.0,22.55
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-30 12:27:00,2026-08-03 09:15:00,3 days 20:48:00,186,77700.0 / 77500.0,20,87.65,4000.0,Time Stop (Max 3 Days Hit),1347.0,33.67
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-30 12:33:00,2026-08-03 09:15:00,3 days 20:42:00,184,77800.0 / 77600.0,20,86.1,4000.0,Time Stop (Max 3 Days Hit),1234.0,30.85
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-30 13:36:00,2026-08-03 09:15:00,3 days 19:39:00,163,77800.0 / 77600.0,20,87.2,4000.0,Time Stop (Max 3 Days Hit),1256.0,31.4
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-31 09:42:00,2026-08-03 09:15:00,2 days 23:33:00,116,77900.0 / 77700.0,20,79.9,4000.0,Target Hit (50% Premium Decay),1025.0,25.63
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-31 09:45:00,2026-08-03 09:15:00,2 days 23:30:00,115,78000.0 / 77800.0,20,85.65,4000.0,Target Hit (50% Premium Decay),1033.0,25.82
SENSEX,SENSEX SPOT,PE_SPREAD,2026-07-31 10:21:00,2026-08-03 09:15:00,2 days 22:54:00,103,78000.0 / 77800.0,20,86.7,4000.0,Target Hit (50% Premium Decay),1054.0,26.35
SENSEX,SENSEX SPOT,PE_SPREAD,2026-08-03 10:39:00,2026-08-03 15:27:00,0 days 04:48:00,96,78700.0 / 78500.0,20,79.3,4000.0,Monday Pre-Expiry Auto Square-Off,-40.0,-1.0
SENSEX,SENSEX SPOT,PE_SPREAD,2026-08-03 10:51:00,2026-08-03 15:27:00,0 days 04:36:00,92,78700.0 / 78500.0,20,78.6,4000.0,Monday Pre-Expiry Auto Square-Off,-54.0,-1.35
SENSEX,SENSEX SPOT,PE_SPREAD,2026-08-03 11:03:00,2026-08-03 15:27:00,0 days 04:24:00,88,78700.0 / 78500.0,20,76.15,4000.0,Monday Pre-Expiry Auto Square-Off,-103.0,-2.58
SENSEX,SENSEX SPOT,CE_SPREAD,2026-08-04 13:30:00,2026-08-06 15:15:00,2 days 01:45:00,285,78300.0 / 78500.0,20,89.95,4000.0,SL Hit (100% Premium Appreciation),-1817.0,-45.42
SENSEX,SENSEX SPOT,CE_SPREAD,2026-08-04 13:45:00,2026-08-06 15:24:00,2 days 01:39:00,283,78300.0 / 78500.0,20,92.75,4000.0,SL Hit (100% Premium Appreciation),-2161.0,-54.03
SENSEX,SENSEX SPOT,CE_SPREAD,2026-08-04 13:54:00,2026-08-06 15:15:00,2 days 01:21:00,277,78300.0 / 78500.0,20,86.85,4000.0,SL Hit (100% Premium Appreciation),-1879.0,-46.97
SENSEX,SENSEX SPOT,PE_SPREAD,2026-08-05 10:03:00,2026-08-06 15:21:00,1 days 05:18:00,231,78800.0 / 78600.0,20,83.4,4000.0,Target Hit (50% Premium Decay),1111.0,27.78
SENSEX,SENSEX SPOT,PE_SPREAD,2026-08-05 10:21:00,2026-08-06 15:21:00,1 days 05:00:00,225,78800.0 / 78600.0,20,78.75,4000.0,Target Hit (50% Premium Decay),1018.0,25.45
SENSEX,SENSEX SPOT,PE_SPREAD,2026-08-05 10:42:00,2026-08-06 15:21:00,1 days 04:39:00,218,78700.0 / 78500.0,20,78.85,4000.0,Target Hit (50% Premium Decay),1061.0,26.53
SENSEX,SENSEX SPOT,PE_SPREAD,2026-08-06 10:24:00,2026-08-10 09:15:00,3 days 22:51:00,227,78700.0 / 78500.0,20,81.15,4000.0,Time Stop (Max 3 Days Hit),-159.0,-3.97
SENSEX,SENSEX SPOT,PE_SPREAD,2026-08-06 10:57:00,2026-08-10 09:15:00,3 days 22:18:00,216,78700.0 / 78500.0,20,83.0,4000.0,Time Stop (Max 3 Days Hit),-122.0,-3.05
SENSEX,SENSEX SPOT,PE_SPREAD,2026-08-06 11:09:00,2026-08-10 09:15:00,3 days 22:06:00,212,78700.0 / 78500.0,20,80.85,4000.0,Time Stop (Max 3 Days Hit),-165.0,-4.12
SENSEX,SENSEX SPOT,CE_SPREAD,2026-08-07 10:03:00,2026-08-10 09:18:00,2 days 23:15:00,110,78700.0 / 78900.0,20,101.85,4000.0,Target Hit (50% Premium Decay),1459.0,36.48
SENSEX,SENSEX SPOT,CE_SPREAD,2026-08-07 10:12:00,2026-08-10 10:15:00,3 days 00:03:00,126,78600.0 / 78800.0,20,106.05,4000.0,Time Stop (Max 3 Days Hit),259.0,6.47
SENSEX,SENSEX SPOT,CE_SPREAD,2026-08-07 11:00:00,2026-08-10 11:03:00,3 days 00:03:00,126,78500.0 / 78700.0,20,102.65,4000.0,Time Stop (Max 3 Days Hit),-108.0,-2.7
SENSEX,SENSEX SPOT,CE_SPREAD,2026-08-10 15:09:00,2026-08-10 15:27:00,0 days 00:18:00,6,78500.0 / 78700.0,20,104.95,4000.0,Monday Pre-Expiry Auto Square-Off,-96.0,-2.4
SENSEX,SENSEX SPOT,CE_SPREAD,2026-08-11 09:18:00,2026-08-12 09:57:00,1 days 00:39:00,138,78300.0 / 78500.0,20,92.2,4000.0,Target Hit (50% Premium Decay),927.0,23.17
SENSEX,SENSEX SPOT,CE_SPREAD,2026-08-11 10:09:00,2026-08-12 10:06:00,0 days 23:57:00,124,78200.0 / 78400.0,20,99.3,4000.0,Target Hit (50% Premium Decay),1019.0,25.48
SENSEX,SENSEX SPOT,CE_SPREAD,2026-08-11 10:15:00,2026-08-12 10:12:00,0 days 23:57:00,124,78200.0 / 78400.0,20,95.7,4000.0,Target Hit (50% Premium Decay),961.0,24.02
SENSEX,SENSEX SPOT,CE_SPREAD,2026-08-12 09:33:00,2026-08-12 10:57:00,0 days 01:24:00,28,78100.0 / 78300.0,20,93.85,4000.0,Target Hit (50% Premium Decay),1028.0,25.7
SENSEX,SENSEX SPOT,CE_SPREAD,2026-08-12 10:30:00,2026-08-13 15:39:00,1 days 05:09:00,225,77800.0 / 78000.0,20,106.7,4000.0,Contract Expired (Failsafe Exit),-1862.0,-46.55
SENSEX,SENSEX SPOT,CE_SPREAD,2026-08-12 10:42:00,2026-08-13 15:39:00,1 days 04:57:00,221,77800.0 / 78000.0,20,101.25,4000.0,Contract Expired (Failsafe Exit),-1971.0,-49.27
SENSEX,SENSEX SPOT,CE_SPREAD,2026-08-13 11:03:00,2026-08-13 15:24:00,0 days 04:21:00,87,77700.0 / 77900.0,20,85.2,4000.0,SL Hit (100% Premium Appreciation),-2193.0,-54.83
SENSEX,SENSEX SPOT,CE_SPREAD,2026-08-13 11:15:00,2026-08-13 13:54:00,0 days 02:39:00,53,77700.0 / 77900.0,20,81.4,4000.0,SL Hit (100% Premium Appreciation),-1685.0,-42.12
SENSEX,SENSEX SPOT,PE_SPREAD,2026-08-13 13:39:00,2026-08-13 15:24:00,0 days 01:45:00,35,77900.0 / 77700.0,20,54.8,4000.0,Target Hit (50% Premium Decay),1025.0,25.63
