Symbol,Contract,Type,Entry Time,Exit Time,Duration,Bars in Trade,Strike Pair,Lot Size,Net Credit (₹),Capital Employed (₹),Exit Reason,PnL (₹),PnL (%)
NIFTY,NIFTY SPOT,PE_SPREAD,2025-10-17 11:51:00,2025-10-17 13:03:00,0 days 01:12:00,24,25750.0 / 25650.0,75,34.1,7500.0,SL Hit (40% Premium Appreciation),-1143.75,-15.25
NIFTY,NIFTY SPOT,PE_SPREAD,2025-10-17 11:54:00,2025-10-17 13:03:00,0 days 01:09:00,23,25750.0 / 25650.0,75,34.35,7500.0,SL Hit (40% Premium Appreciation),-1125.0,-15.0
NIFTY,NIFTY SPOT,PE_SPREAD,2025-10-20 09:39:00,2025-10-20 15:27:00,0 days 05:48:00,116,25850.0 / 25750.0,75,34.4,7500.0,Monday Pre-Expiry Auto Square-Off,243.75,3.25
NIFTY,NIFTY SPOT,PE_SPREAD,2025-10-20 09:42:00,2025-10-20 15:27:00,0 days 05:45:00,115,25850.0 / 25750.0,75,37.5,7500.0,Monday Pre-Expiry Auto Square-Off,476.25,6.35
NIFTY,NIFTY SPOT,PE_SPREAD,2025-10-20 09:45:00,2025-10-20 15:27:00,0 days 05:42:00,114,25850.0 / 25750.0,75,37.95,7500.0,Monday Pre-Expiry Auto Square-Off,510.0,6.8
NIFTY,NIFTY SPOT,PE_SPREAD,2025-10-21 14:03:00,2025-10-23 09:24:00,1 days 19:21:00,17,25900.0 / 25800.0,75,36.55,7500.0,Target Hit (50% Premium Decay),1398.75,18.65
NIFTY,NIFTY SPOT,PE_SPREAD,2025-10-23 09:54:00,2025-10-23 14:18:00,0 days 04:24:00,88,26050.0 / 25950.0,75,31.25,7500.0,SL Hit (40% Premium Appreciation),-1068.75,-14.25
NIFTY,NIFTY SPOT,PE_SPREAD,2025-10-23 09:57:00,2025-10-23 14:09:00,0 days 04:12:00,84,26050.0 / 25950.0,75,30.0,7500.0,SL Hit (40% Premium Appreciation),-1023.75,-13.65
NIFTY,NIFTY SPOT,PE_SPREAD,2025-10-23 10:00:00,2025-10-23 14:09:00,0 days 04:09:00,83,26050.0 / 25950.0,75,29.65,7500.0,SL Hit (40% Premium Appreciation),-1050.0,-14.0
NIFTY,NIFTY SPOT,CE_SPREAD,2025-10-24 10:03:00,2025-10-24 13:27:00,0 days 03:24:00,68,25900.0 / 26000.0,75,52.4,7500.0,Target Hit (50% Premium Decay),2208.75,29.45
NIFTY,NIFTY SPOT,CE_SPREAD,2025-10-24 10:06:00,2025-10-24 13:27:00,0 days 03:21:00,67,25900.0 / 26000.0,75,54.25,7500.0,Target Hit (50% Premium Decay),2347.5,31.3
NIFTY,NIFTY SPOT,CE_SPREAD,2025-10-24 10:09:00,2025-10-24 13:27:00,0 days 03:18:00,66,25900.0 / 26000.0,75,54.15,7500.0,Target Hit (50% Premium Decay),2340.0,31.2
NIFTY,NIFTY SPOT,CE_SPREAD,2025-10-24 13:57:00,2025-10-27 09:15:00,2 days 19:18:00,31,25750.0 / 25850.0,75,43.9,7500.0,SL Hit (40% Premium Appreciation),-2325.0,-31.0
NIFTY,NIFTY SPOT,CE_SPREAD,2025-10-24 14:03:00,2025-10-27 09:15:00,2 days 19:12:00,29,25750.0 / 25850.0,75,44.6,7500.0,SL Hit (40% Premium Appreciation),-2272.5,-30.3
NIFTY,NIFTY SPOT,CE_SPREAD,2025-10-24 14:06:00,2025-10-27 09:15:00,2 days 19:09:00,28,25750.0 / 25850.0,75,45.6,7500.0,SL Hit (40% Premium Appreciation),-2197.5,-29.3
NIFTY,NIFTY SPOT,PE_SPREAD,2025-10-27 10:06:00,2025-10-27 13:30:00,0 days 03:24:00,68,25950.0 / 25850.0,75,22.85,7500.0,SL Hit (40% Premium Appreciation),-708.75,-9.45
NIFTY,NIFTY SPOT,PE_SPREAD,2025-10-27 10:33:00,2025-10-27 15:27:00,0 days 04:54:00,98,25950.0 / 25850.0,75,25.4,7500.0,Monday Pre-Expiry Auto Square-Off,517.5,6.9
NIFTY,NIFTY SPOT,PE_SPREAD,2025-10-27 10:36:00,2025-10-27 15:27:00,0 days 04:51:00,97,25950.0 / 25850.0,75,26.35,7500.0,Monday Pre-Expiry Auto Square-Off,588.75,7.85
NIFTY,NIFTY SPOT,CE_SPREAD,2025-10-28 10:48:00,2025-10-29 12:15:00,1 days 01:27:00,154,25900.0 / 26000.0,75,52.1,7500.0,SL Hit (40% Premium Appreciation),-1586.25,-21.15
NIFTY,NIFTY SPOT,CE_SPREAD,2025-10-28 10:51:00,2025-10-29 12:15:00,1 days 01:24:00,153,25900.0 / 26000.0,75,52.25,7500.0,SL Hit (40% Premium Appreciation),-1575.0,-21.0
NIFTY,NIFTY SPOT,CE_SPREAD,2025-10-28 11:21:00,2025-10-29 12:39:00,1 days 01:18:00,151,25850.0 / 25950.0,75,56.1,7500.0,SL Hit (40% Premium Appreciation),-1683.75,-22.45
NIFTY,NIFTY SPOT,PE_SPREAD,2025-10-29 12:24:00,2025-10-30 09:15:00,0 days 20:51:00,62,26050.0 / 25950.0,75,31.45,7500.0,SL Hit (40% Premium Appreciation),-1053.75,-14.05
NIFTY,NIFTY SPOT,PE_SPREAD,2025-10-29 12:27:00,2025-10-30 09:15:00,0 days 20:48:00,61,26050.0 / 25950.0,75,30.0,7500.0,SL Hit (40% Premium Appreciation),-1162.5,-15.5
NIFTY,NIFTY SPOT,PE_SPREAD,2025-10-29 12:42:00,2025-10-30 09:15:00,0 days 20:33:00,56,26050.0 / 25950.0,75,29.35,7500.0,SL Hit (40% Premium Appreciation),-1211.25,-16.15
NIFTY,NIFTY SPOT,CE_SPREAD,2025-10-30 10:06:00,2025-10-31 11:00:00,1 days 00:54:00,143,25950.0 / 26050.0,75,46.95,7500.0,Target Hit (50% Premium Decay),1863.75,24.85
NIFTY,NIFTY SPOT,CE_SPREAD,2025-10-30 10:09:00,2025-10-31 11:00:00,1 days 00:51:00,142,25950.0 / 26050.0,75,46.85,7500.0,Target Hit (50% Premium Decay),1856.25,24.75
NIFTY,NIFTY SPOT,CE_SPREAD,2025-10-30 10:12:00,2025-10-31 11:00:00,1 days 00:48:00,141,25950.0 / 26050.0,75,50.55,7500.0,Target Hit (50% Premium Decay),2133.75,28.45
NIFTY,NIFTY SPOT,CE_SPREAD,2025-10-31 11:21:00,2025-11-03 09:30:00,2 days 22:09:00,88,25800.0 / 25900.0,75,45.7,7500.0,Target Hit (50% Premium Decay),1875.0,25.0
NIFTY,NIFTY SPOT,CE_SPREAD,2025-10-31 11:24:00,2025-11-03 09:24:00,2 days 22:00:00,85,25800.0 / 25900.0,75,46.75,7500.0,Target Hit (50% Premium Decay),1777.5,23.7
NIFTY,NIFTY SPOT,CE_SPREAD,2025-10-31 11:27:00,2025-11-03 09:30:00,2 days 22:03:00,86,25800.0 / 25900.0,75,43.85,7500.0,Target Hit (50% Premium Decay),1736.25,23.15
NIFTY,NIFTY SPOT,CE_SPREAD,2025-11-03 09:24:00,2025-11-03 09:45:00,0 days 00:21:00,7,25700.0 / 25800.0,75,39.55,7500.0,SL Hit (40% Premium Appreciation),-1335.0,-17.8
NIFTY,NIFTY SPOT,CE_SPREAD,2025-11-03 12:09:00,2025-11-03 15:27:00,0 days 03:18:00,66,25700.0 / 25800.0,75,46.9,7500.0,Monday Pre-Expiry Auto Square-Off,-978.75,-13.05
NIFTY,NIFTY SPOT,CE_SPREAD,2025-11-04 09:48:00,2025-11-06 11:30:00,2 days 01:42:00,159,25700.0 / 25800.0,75,49.6,7500.0,Target Hit (50% Premium Decay),1908.75,25.45
NIFTY,NIFTY SPOT,CE_SPREAD,2025-11-04 10:00:00,2025-11-06 10:33:00,2 days 00:33:00,136,25700.0 / 25800.0,75,52.85,7500.0,Target Hit (50% Premium Decay),2017.5,26.9
NIFTY,NIFTY SPOT,CE_SPREAD,2025-11-04 10:03:00,2025-11-06 10:39:00,2 days 00:36:00,137,25700.0 / 25800.0,75,51.3,7500.0,Target Hit (50% Premium Decay),1983.75,26.45
NIFTY,NIFTY SPOT,CE_SPREAD,2025-11-06 11:33:00,2025-11-07 09:15:00,0 days 21:42:00,79,25550.0 / 25650.0,75,44.8,7500.0,Target Hit (50% Premium Decay),1800.0,24.0
NIFTY,NIFTY SPOT,CE_SPREAD,2025-11-06 11:45:00,2025-11-07 09:15:00,0 days 21:30:00,75,25550.0 / 25650.0,75,47.1,7500.0,Target Hit (50% Premium Decay),1972.5,26.3
NIFTY,NIFTY SPOT,CE_SPREAD,2025-11-06 13:51:00,2025-11-07 09:18:00,0 days 19:27:00,34,25550.0 / 25650.0,75,41.6,7500.0,Target Hit (50% Premium Decay),1713.75,22.85
NIFTY,NIFTY SPOT,CE_SPREAD,2025-11-07 09:15:00,2025-11-07 11:30:00,0 days 02:15:00,45,25450.0 / 25550.0,75,34.2,7500.0,SL Hit (40% Premium Appreciation),-1155.0,-15.4
NIFTY,NIFTY SPOT,CE_SPREAD,2025-11-07 09:48:00,2025-11-07 12:48:00,0 days 03:00:00,60,25400.0 / 25500.0,75,42.9,7500.0,SL Hit (40% Premium Appreciation),-1466.25,-19.55
NIFTY,NIFTY SPOT,CE_SPREAD,2025-11-07 09:51:00,2025-11-07 11:30:00,0 days 01:39:00,33,25400.0 / 25500.0,75,38.3,7500.0,SL Hit (40% Premium Appreciation),-1503.75,-20.05
NIFTY,NIFTY SPOT,PE_SPREAD,2025-11-10 10:39:00,2025-11-10 15:27:00,0 days 04:48:00,96,25600.0 / 25500.0,75,30.6,7500.0,Monday Pre-Expiry Auto Square-Off,41.25,0.55
NIFTY,NIFTY SPOT,PE_SPREAD,2025-11-10 10:42:00,2025-11-10 15:27:00,0 days 04:45:00,95,25600.0 / 25500.0,75,31.5,7500.0,Monday Pre-Expiry Auto Square-Off,108.75,1.45
NIFTY,NIFTY SPOT,PE_SPREAD,2025-11-10 10:45:00,2025-11-10 15:27:00,0 days 04:42:00,94,25600.0 / 25500.0,75,30.95,7500.0,Monday Pre-Expiry Auto Square-Off,67.5,0.9
NIFTY,NIFTY SPOT,CE_SPREAD,2025-11-11 09:18:00,2025-11-11 15:24:00,0 days 06:06:00,122,25550.0 / 25650.0,75,51.45,7500.0,SL Hit (40% Premium Appreciation),-1601.25,-21.35
NIFTY,NIFTY SPOT,CE_SPREAD,2025-11-11 09:21:00,2025-11-11 15:24:00,0 days 06:03:00,121,25550.0 / 25650.0,75,51.7,7500.0,SL Hit (40% Premium Appreciation),-1582.5,-21.1
NIFTY,NIFTY SPOT,CE_SPREAD,2025-11-11 09:45:00,2025-11-11 15:24:00,0 days 05:39:00,113,25550.0 / 25650.0,75,51.7,7500.0,SL Hit (40% Premium Appreciation),-1582.5,-21.1
NIFTY,NIFTY SPOT,PE_SPREAD,2025-11-12 09:39:00,2025-11-13 13:36:00,1 days 03:57:00,204,25800.0 / 25700.0,75,30.95,7500.0,Target Hit (50% Premium Decay),1173.75,15.65
NIFTY,NIFTY SPOT,PE_SPREAD,2025-11-12 09:42:00,2025-11-13 13:39:00,1 days 03:57:00,204,25850.0 / 25750.0,75,36.1,7500.0,Target Hit (50% Premium Decay),1380.0,18.4
NIFTY,NIFTY SPOT,PE_SPREAD,2025-11-12 10:12:00,2025-11-13 13:39:00,1 days 03:27:00,194,25850.0 / 25750.0,75,36.45,7500.0,Target Hit (50% Premium Decay),1406.25,18.75
NIFTY,NIFTY SPOT,PE_SPREAD,2025-11-13 13:36:00,2025-11-13 14:00:00,0 days 00:24:00,8,26000.0 / 25900.0,75,34.15,7500.0,SL Hit (40% Premium Appreciation),-1065.0,-14.2
NIFTY,NIFTY SPOT,CE_SPREAD,2025-11-14 09:33:00,2025-11-17 09:36:00,3 days 00:03:00,126,25850.0 / 25950.0,75,50.95,7500.0,Time Stop (Max 3 Days Hit),-1398.75,-18.65
NIFTY,NIFTY SPOT,CE_SPREAD,2025-11-14 09:36:00,2025-11-17 09:27:00,2 days 23:51:00,122,25850.0 / 25950.0,75,49.4,7500.0,SL Hit (40% Premium Appreciation),-1496.25,-19.95
NIFTY,NIFTY SPOT,CE_SPREAD,2025-11-14 09:39:00,2025-11-17 09:30:00,2 days 23:51:00,122,25850.0 / 25950.0,75,49.55,7500.0,SL Hit (40% Premium Appreciation),-1597.5,-21.3
NIFTY,NIFTY SPOT,PE_SPREAD,2025-11-17 09:42:00,2025-11-17 15:27:00,0 days 05:45:00,115,25950.0 / 25850.0,75,29.25,7500.0,Monday Pre-Expiry Auto Square-Off,487.5,6.5
NIFTY,NIFTY SPOT,PE_SPREAD,2025-11-17 09:45:00,2025-11-17 15:27:00,0 days 05:42:00,114,25950.0 / 25850.0,75,33.9,7500.0,Monday Pre-Expiry Auto Square-Off,836.25,11.15
NIFTY,NIFTY SPOT,PE_SPREAD,2025-11-17 09:48:00,2025-11-17 15:27:00,0 days 05:39:00,113,25950.0 / 25850.0,75,30.75,7500.0,Monday Pre-Expiry Auto Square-Off,600.0,8.0
NIFTY,NIFTY SPOT,PE_SPREAD,2025-11-18 09:15:00,2025-11-20 10:51:00,2 days 01:36:00,282,26000.0 / 25900.0,75,44.45,7500.0,Target Hit (50% Premium Decay),1668.75,22.25
NIFTY,NIFTY SPOT,PE_SPREAD,2025-11-19 15:00:00,2025-11-20 13:48:00,0 days 22:48:00,101,26050.0 / 25950.0,75,38.15,7500.0,Target Hit (50% Premium Decay),1481.25,19.75
NIFTY,NIFTY SPOT,PE_SPREAD,2025-11-19 15:03:00,2025-11-20 13:39:00,0 days 22:36:00,97,26050.0 / 25950.0,75,39.05,7500.0,Target Hit (50% Premium Decay),1466.25,19.55
NIFTY,NIFTY SPOT,PE_SPREAD,2025-11-20 11:00:00,2025-11-24 09:15:00,3 days 22:15:00,215,26150.0 / 26050.0,75,40.15,7500.0,Time Stop (Max 3 Days Hit),-255.0,-3.4
NIFTY,NIFTY SPOT,PE_SPREAD,2025-11-20 13:51:00,2025-11-21 09:15:00,0 days 19:24:00,33,26200.0 / 26100.0,75,31.95,7500.0,SL Hit (40% Premium Appreciation),-1215.0,-16.2
NIFTY,NIFTY SPOT,PE_SPREAD,2025-11-20 14:06:00,2025-11-21 09:42:00,0 days 19:36:00,37,26250.0 / 26150.0,75,40.05,7500.0,SL Hit (40% Premium Appreciation),-1282.5,-17.1
NIFTY,NIFTY SPOT,PE_SPREAD,2025-11-21 13:09:00,2025-11-21 15:21:00,0 days 02:12:00,44,26150.0 / 26050.0,75,37.5,7500.0,SL Hit (40% Premium Appreciation),-1177.5,-15.7
NIFTY,NIFTY SPOT,PE_SPREAD,2025-11-21 13:12:00,2025-11-24 13:15:00,3 days 00:03:00,126,26150.0 / 26050.0,75,40.5,7500.0,Time Stop (Max 3 Days Hit),-536.25,-7.15
NIFTY,NIFTY SPOT,CE_SPREAD,2025-11-24 09:18:00,2025-11-24 15:03:00,0 days 05:45:00,115,26100.0 / 26200.0,75,48.85,7500.0,Target Hit (50% Premium Decay),2287.5,30.5
NIFTY,NIFTY SPOT,CE_SPREAD,2025-11-24 14:33:00,2025-11-24 15:27:00,0 days 00:54:00,18,26050.0 / 26150.0,75,37.95,7500.0,Monday Pre-Expiry Auto Square-Off,1312.5,17.5
NIFTY,NIFTY SPOT,CE_SPREAD,2025-11-24 14:36:00,2025-11-24 15:27:00,0 days 00:51:00,17,26000.0 / 26100.0,75,50.3,7500.0,Monday Pre-Expiry Auto Square-Off,1496.25,19.95
NIFTY,NIFTY SPOT,CE_SPREAD,2025-11-24 15:03:00,2025-11-24 15:27:00,0 days 00:24:00,8,26000.0 / 26100.0,75,38.75,7500.0,Monday Pre-Expiry Auto Square-Off,630.0,8.4
NIFTY,NIFTY SPOT,CE_SPREAD,2025-11-25 09:18:00,2025-11-26 12:06:00,1 days 02:48:00,181,25950.0 / 26050.0,75,52.85,7500.0,SL Hit (40% Premium Appreciation),-1642.5,-21.9
NIFTY,NIFTY SPOT,CE_SPREAD,2025-11-25 09:21:00,2025-11-26 10:45:00,1 days 01:24:00,153,25950.0 / 26050.0,75,52.0,7500.0,SL Hit (40% Premium Appreciation),-1560.0,-20.8
NIFTY,NIFTY SPOT,CE_SPREAD,2025-11-25 09:24:00,2025-11-26 12:09:00,1 days 02:45:00,180,25950.0 / 26050.0,75,53.7,7500.0,SL Hit (40% Premium Appreciation),-1638.75,-21.85
NIFTY,NIFTY SPOT,PE_SPREAD,2025-11-26 11:39:00,2025-11-27 09:57:00,0 days 22:18:00,91,26150.0 / 26050.0,75,39.35,7500.0,Target Hit (50% Premium Decay),1477.5,19.7
NIFTY,NIFTY SPOT,PE_SPREAD,2025-11-26 12:21:00,2025-11-27 10:48:00,0 days 22:27:00,94,26150.0 / 26050.0,75,35.15,7500.0,Target Hit (50% Premium Decay),1361.25,18.15
NIFTY,NIFTY SPOT,PE_SPREAD,2025-11-26 12:24:00,2025-11-27 10:48:00,0 days 22:24:00,93,26150.0 / 26050.0,75,35.7,7500.0,Target Hit (50% Premium Decay),1402.5,18.7
NIFTY,NIFTY SPOT,PE_SPREAD,2025-11-27 10:12:00,2025-11-27 13:09:00,0 days 02:57:00,59,26250.0 / 26150.0,75,30.75,7500.0,SL Hit (40% Premium Appreciation),-1095.0,-14.6
NIFTY,NIFTY SPOT,PE_SPREAD,2025-11-27 10:57:00,2025-11-27 13:09:00,0 days 02:12:00,44,26300.0 / 26200.0,75,36.45,7500.0,SL Hit (40% Premium Appreciation),-1158.75,-15.45
NIFTY,NIFTY SPOT,PE_SPREAD,2025-11-27 11:00:00,2025-11-27 13:09:00,0 days 02:09:00,43,26300.0 / 26200.0,75,36.9,7500.0,SL Hit (40% Premium Appreciation),-1125.0,-15.0
NIFTY,NIFTY SPOT,PE_SPREAD,2025-11-28 09:33:00,2025-12-01 09:36:00,3 days 00:03:00,126,26250.0 / 26150.0,75,36.4,7500.0,Time Stop (Max 3 Days Hit),937.5,12.5
NIFTY,NIFTY SPOT,PE_SPREAD,2025-11-28 09:42:00,2025-12-01 09:45:00,3 days 00:03:00,126,26250.0 / 26150.0,75,38.3,7500.0,Time Stop (Max 3 Days Hit),900.0,12.0
NIFTY,NIFTY SPOT,PE_SPREAD,2025-11-28 09:45:00,2025-12-01 09:48:00,3 days 00:03:00,126,26200.0 / 26100.0,75,30.4,7500.0,Time Stop (Max 3 Days Hit),866.25,11.55
NIFTY,NIFTY SPOT,PE_SPREAD,2025-12-01 09:45:00,2025-12-01 11:42:00,0 days 01:57:00,39,26300.0 / 26200.0,75,35.0,7500.0,SL Hit (40% Premium Appreciation),-1421.25,-18.95
NIFTY,NIFTY SPOT,PE_SPREAD,2025-12-01 09:48:00,2025-12-01 11:42:00,0 days 01:54:00,38,26300.0 / 26200.0,75,35.65,7500.0,SL Hit (40% Premium Appreciation),-1372.5,-18.3
NIFTY,NIFTY SPOT,PE_SPREAD,2025-12-01 09:54:00,2025-12-01 11:42:00,0 days 01:48:00,36,26250.0 / 26150.0,75,29.15,7500.0,SL Hit (40% Premium Appreciation),-990.0,-13.2
NIFTY,NIFTY SPOT,CE_SPREAD,2025-12-01 12:33:00,2025-12-01 15:27:00,0 days 02:54:00,58,26150.0 / 26250.0,75,46.25,7500.0,Monday Pre-Expiry Auto Square-Off,-93.75,-1.25
NIFTY,NIFTY SPOT,CE_SPREAD,2025-12-01 12:51:00,2025-12-01 15:27:00,0 days 02:36:00,52,26150.0 / 26250.0,75,48.2,7500.0,Monday Pre-Expiry Auto Square-Off,52.5,0.7
NIFTY,NIFTY SPOT,CE_SPREAD,2025-12-01 12:54:00,2025-12-01 15:27:00,0 days 02:33:00,51,26150.0 / 26250.0,75,48.15,7500.0,Monday Pre-Expiry Auto Square-Off,48.75,0.65
NIFTY,NIFTY SPOT,CE_SPREAD,2025-12-02 10:21:00,2025-12-05 10:24:00,3 days 00:03:00,376,26050.0 / 26150.0,75,55.6,7500.0,Time Stop (Max 3 Days Hit),-296.25,-3.95
NIFTY,NIFTY SPOT,CE_SPREAD,2025-12-02 10:24:00,2025-12-05 10:27:00,3 days 00:03:00,376,26050.0 / 26150.0,75,55.7,7500.0,Time Stop (Max 3 Days Hit),570.0,7.6
NIFTY,NIFTY SPOT,CE_SPREAD,2025-12-02 10:27:00,2025-12-05 10:30:00,3 days 00:03:00,376,26050.0 / 26150.0,75,56.55,7500.0,Time Stop (Max 3 Days Hit),603.75,8.05
NIFTY,NIFTY SPOT,PE_SPREAD,2025-12-05 12:03:00,2025-12-08 10:57:00,2 days 22:54:00,103,26150.0 / 26050.0,75,35.25,7500.0,SL Hit (40% Premium Appreciation),-1068.75,-14.25
NIFTY,NIFTY SPOT,PE_SPREAD,2025-12-05 12:06:00,2025-12-08 10:57:00,2 days 22:51:00,102,26150.0 / 26050.0,75,35.25,7500.0,SL Hit (40% Premium Appreciation),-1068.75,-14.25
NIFTY,NIFTY SPOT,PE_SPREAD,2025-12-05 12:09:00,2025-12-08 10:57:00,2 days 22:48:00,101,26150.0 / 26050.0,75,34.5,7500.0,SL Hit (40% Premium Appreciation),-1125.0,-15.0
NIFTY,NIFTY SPOT,CE_SPREAD,2025-12-08 11:12:00,2025-12-08 13:27:00,0 days 02:15:00,45,26050.0 / 26150.0,75,51.95,7500.0,Target Hit (50% Premium Decay),1961.25,26.15
NIFTY,NIFTY SPOT,CE_SPREAD,2025-12-08 11:24:00,2025-12-08 13:27:00,0 days 02:03:00,41,26050.0 / 26150.0,75,53.4,7500.0,Target Hit (50% Premium Decay),2070.0,27.6
NIFTY,NIFTY SPOT,CE_SPREAD,2025-12-08 11:27:00,2025-12-08 13:21:00,0 days 01:54:00,38,26100.0 / 26200.0,75,39.4,7500.0,Target Hit (50% Premium Decay),1560.0,20.8
NIFTY,NIFTY SPOT,CE_SPREAD,2025-12-08 13:21:00,2025-12-08 15:27:00,0 days 02:06:00,42,26000.0 / 26100.0,75,39.6,7500.0,Monday Pre-Expiry Auto Square-Off,1248.75,16.65
NIFTY,NIFTY SPOT,CE_SPREAD,2025-12-08 13:51:00,2025-12-08 15:27:00,0 days 01:36:00,32,25950.0 / 26050.0,75,39.25,7500.0,Monday Pre-Expiry Auto Square-Off,360.0,4.8
NIFTY,NIFTY SPOT,CE_SPREAD,2025-12-08 13:57:00,2025-12-08 15:27:00,0 days 01:30:00,30,25900.0 / 26000.0,75,51.35,7500.0,Monday Pre-Expiry Auto Square-Off,405.0,5.4
NIFTY,NIFTY SPOT,CE_SPREAD,2025-12-09 14:18:00,2025-12-12 09:18:00,2 days 19:00:00,275,25850.0 / 25950.0,75,51.1,7500.0,SL Hit (40% Premium Appreciation),-1571.25,-20.95
NIFTY,NIFTY SPOT,CE_SPREAD,2025-12-09 14:42:00,2025-12-12 09:15:00,2 days 18:33:00,266,25850.0 / 25950.0,75,47.3,7500.0,SL Hit (40% Premium Appreciation),-1785.0,-23.8
NIFTY,NIFTY SPOT,CE_SPREAD,2025-12-09 14:45:00,2025-12-12 09:15:00,2 days 18:30:00,265,25850.0 / 25950.0,75,47.7,7500.0,SL Hit (40% Premium Appreciation),-1755.0,-23.4
NIFTY,NIFTY SPOT,PE_SPREAD,2025-12-12 09:51:00,2025-12-15 09:18:00,2 days 23:27:00,114,26000.0 / 25900.0,75,33.05,7500.0,SL Hit (40% Premium Appreciation),-1181.25,-15.75
NIFTY,NIFTY SPOT,PE_SPREAD,2025-12-12 09:57:00,2025-12-15 09:18:00,2 days 23:21:00,112,26000.0 / 25900.0,75,34.6,7500.0,SL Hit (40% Premium Appreciation),-1065.0,-14.2
NIFTY,NIFTY SPOT,PE_SPREAD,2025-12-12 10:00:00,2025-12-15 09:18:00,2 days 23:18:00,111,26000.0 / 25900.0,75,34.3,7500.0,SL Hit (40% Premium Appreciation),-1087.5,-14.5
NIFTY,NIFTY SPOT,CE_SPREAD,2025-12-16 10:21:00,2025-12-18 09:42:00,1 days 23:21:00,237,25900.0 / 26000.0,75,51.75,7500.0,Target Hit (50% Premium Decay),2051.25,27.35
NIFTY,NIFTY SPOT,CE_SPREAD,2025-12-16 10:24:00,2025-12-18 09:42:00,1 days 23:18:00,236,25900.0 / 26000.0,75,52.8,7500.0,Target Hit (50% Premium Decay),2130.0,28.4
NIFTY,NIFTY SPOT,CE_SPREAD,2025-12-16 10:27:00,2025-12-18 09:42:00,1 days 23:15:00,235,25900.0 / 26000.0,75,52.95,7500.0,Target Hit (50% Premium Decay),2141.25,28.55
NIFTY,NIFTY SPOT,PE_SPREAD,2025-12-19 09:51:00,2025-12-22 09:15:00,2 days 23:24:00,113,25950.0 / 25850.0,75,37.0,7500.0,Target Hit (50% Premium Decay),2021.25,26.95
NIFTY,NIFTY SPOT,PE_SPREAD,2025-12-19 09:54:00,2025-12-22 09:15:00,2 days 23:21:00,112,25950.0 / 25850.0,75,36.95,7500.0,Target Hit (50% Premium Decay),2017.5,26.9
NIFTY,NIFTY SPOT,PE_SPREAD,2025-12-19 09:57:00,2025-12-22 09:15:00,2 days 23:18:00,111,25950.0 / 25850.0,75,35.1,7500.0,Target Hit (50% Premium Decay),1878.75,25.05
NIFTY,NIFTY SPOT,PE_SPREAD,2025-12-22 09:54:00,2025-12-22 15:27:00,0 days 05:33:00,111,26100.0 / 26000.0,75,29.9,7500.0,Monday Pre-Expiry Auto Square-Off,813.75,10.85
NIFTY,NIFTY SPOT,PE_SPREAD,2025-12-22 10:12:00,2025-12-22 15:27:00,0 days 05:15:00,105,26150.0 / 26050.0,75,39.75,7500.0,Monday Pre-Expiry Auto Square-Off,626.25,8.35
NIFTY,NIFTY SPOT,PE_SPREAD,2025-12-22 10:15:00,2025-12-22 15:27:00,0 days 05:12:00,104,26150.0 / 26050.0,75,39.85,7500.0,Monday Pre-Expiry Auto Square-Off,633.75,8.45
NIFTY,NIFTY SPOT,PE_SPREAD,2025-12-23 13:18:00,2025-12-26 09:15:00,2 days 19:57:00,169,26200.0 / 26100.0,75,36.25,7500.0,SL Hit (40% Premium Appreciation),-1384.5,-18.46
NIFTY,NIFTY SPOT,PE_SPREAD,2025-12-23 13:24:00,2025-12-26 09:15:00,2 days 19:51:00,167,26200.0 / 26100.0,75,36.31,7500.0,SL Hit (40% Premium Appreciation),-1380.0,-18.4
NIFTY,NIFTY SPOT,PE_SPREAD,2025-12-23 13:27:00,2025-12-26 09:15:00,2 days 19:48:00,166,26200.0 / 26100.0,75,35.85,7500.0,SL Hit (40% Premium Appreciation),-1414.5,-18.86
NIFTY,NIFTY SPOT,CE_SPREAD,2025-12-26 09:18:00,2025-12-29 09:21:00,3 days 00:03:00,126,26100.0 / 26200.0,75,47.35,7500.0,Time Stop (Max 3 Days Hit),1470.0,19.6
NIFTY,NIFTY SPOT,CE_SPREAD,2025-12-26 09:21:00,2025-12-26 14:18:00,0 days 04:57:00,99,26150.0 / 26250.0,75,35.5,7500.0,Target Hit (50% Premium Decay),1410.0,18.8
NIFTY,NIFTY SPOT,CE_SPREAD,2025-12-26 09:27:00,2025-12-26 12:39:00,0 days 03:12:00,64,26150.0 / 26250.0,75,38.1,7500.0,Target Hit (50% Premium Decay),1443.75,19.25
NIFTY,NIFTY SPOT,CE_SPREAD,2025-12-26 12:54:00,2025-12-29 11:06:00,2 days 22:12:00,89,26050.0 / 26150.0,75,39.94,7500.0,Target Hit (50% Premium Decay),1521.75,20.29
NIFTY,NIFTY SPOT,CE_SPREAD,2025-12-26 14:18:00,2025-12-29 11:18:00,2 days 21:00:00,65,26050.0 / 26150.0,75,36.5,7500.0,Target Hit (50% Premium Decay),1402.5,18.7
NIFTY,NIFTY SPOT,CE_SPREAD,2025-12-29 11:00:00,2025-12-29 13:36:00,0 days 02:36:00,52,26000.0 / 26100.0,75,36.76,7500.0,Target Hit (50% Premium Decay),1440.0,19.2
