Symbol,Type,Entry Time,Exit Time,Lot Size,Net Credit (₹),Exit Reason,PnL (₹)
NIFTY,CE_SPREAD,2026-07-20 10:36:00,2026-07-21 09:45:00,1,23.45,Target Hit (50% Premium Decay),11.95
NIFTY,CE_SPREAD,2026-07-20 10:39:00,2026-07-21 09:54:00,1,22.8,Target Hit (50% Premium Decay),11.75
NIFTY,CE_SPREAD,2026-07-20 10:42:00,2026-07-21 09:45:00,1,23.2,Target Hit (50% Premium Decay),11.7
NIFTY,CE_SPREAD,2026-07-20 10:54:00,2026-07-21 09:45:00,1,23.7,Target Hit (50% Premium Decay),12.2
NIFTY,CE_SPREAD,2026-07-20 11:03:00,2026-07-21 09:54:00,1,22.6,Target Hit (50% Premium Decay),11.55
NIFTY,CE_SPREAD,2026-07-20 11:06:00,2026-07-20 12:45:00,1,26.1,Target Hit (50% Premium Decay),13.95
NIFTY,CE_SPREAD,2026-07-20 11:12:00,2026-07-21 09:54:00,1,22.5,Target Hit (50% Premium Decay),11.45
NIFTY,CE_SPREAD,2026-07-20 11:15:00,2026-07-21 09:54:00,1,23.0,Target Hit (50% Premium Decay),11.95
NIFTY,CE_SPREAD,2026-07-20 11:24:00,2026-07-21 09:54:00,1,22.65,Target Hit (50% Premium Decay),11.6
NIFTY,CE_SPREAD,2026-07-20 11:30:00,2026-07-20 13:57:00,1,21.2,SL Hit (50% Premium Appreciation),-11.65
NIFTY,CE_SPREAD,2026-07-20 11:39:00,2026-07-20 13:45:00,1,20.75,SL Hit (50% Premium Appreciation),-11.05
NIFTY,CE_SPREAD,2026-07-20 11:42:00,2026-07-20 13:24:00,1,19.25,SL Hit (50% Premium Appreciation),-10.0
NIFTY,CE_SPREAD,2026-07-20 11:45:00,2026-07-20 13:21:00,1,18.8,SL Hit (50% Premium Appreciation),-9.6
NIFTY,CE_SPREAD,2026-07-20 12:15:00,2026-07-20 13:24:00,1,19.15,SL Hit (50% Premium Appreciation),-10.1
NIFTY,CE_SPREAD,2026-07-20 12:24:00,2026-07-20 13:12:00,1,16.45,SL Hit (50% Premium Appreciation),-8.9
NIFTY,CE_SPREAD,2026-07-20 12:36:00,2026-07-20 13:12:00,1,21.6,SL Hit (50% Premium Appreciation),-12.95
NIFTY,CE_SPREAD,2026-07-20 12:45:00,2026-07-20 13:12:00,1,18.0,SL Hit (50% Premium Appreciation),-16.55
NIFTY,CE_SPREAD,2026-07-20 12:54:00,2026-07-20 13:12:00,1,22.65,SL Hit (50% Premium Appreciation),-11.9
NIFTY,CE_SPREAD,2026-07-20 13:45:00,2026-07-21 09:15:00,1,22.65,Target Hit (50% Premium Decay),12.9
NIFTY,CE_SPREAD,2026-07-20 13:54:00,2026-07-21 09:15:00,1,21.9,Target Hit (50% Premium Decay),12.15
NIFTY,CE_SPREAD,2026-07-21 11:18:00,2026-07-21 12:45:00,1,4.25,Target Hit (50% Premium Decay),2.25
NIFTY,CE_SPREAD,2026-07-21 11:21:00,2026-07-21 12:51:00,1,3.8,Target Hit (50% Premium Decay),2.1
NIFTY,CE_SPREAD,2026-07-21 11:24:00,2026-07-21 12:51:00,1,3.75,Target Hit (50% Premium Decay),2.05
NIFTY,CE_SPREAD,2026-07-21 11:27:00,2026-07-21 12:57:00,1,3.35,Target Hit (50% Premium Decay),2.0
NIFTY,CE_SPREAD,2026-07-21 11:39:00,2026-07-21 12:57:00,1,3.1,Target Hit (50% Premium Decay),1.75
NIFTY,CE_SPREAD,2026-07-21 12:00:00,2026-07-21 12:54:00,1,8.3,Target Hit (50% Premium Decay),4.35
NIFTY,CE_SPREAD,2026-07-21 12:15:00,2026-07-21 12:57:00,1,6.8,Target Hit (50% Premium Decay),3.9
NIFTY,CE_SPREAD,2026-07-21 12:18:00,2026-07-21 12:54:00,1,8.25,Target Hit (50% Premium Decay),4.3
NIFTY,CE_SPREAD,2026-07-21 12:30:00,2026-07-21 12:57:00,1,7.3,Target Hit (50% Premium Decay),4.4
NIFTY,CE_SPREAD,2026-07-21 12:42:00,2026-07-21 13:12:00,1,2.15,Target Hit (50% Premium Decay),1.1
NIFTY,CE_SPREAD,2026-07-21 12:45:00,2026-07-21 13:15:00,1,2.0,Target Hit (50% Premium Decay),1.1
NIFTY,CE_SPREAD,2026-07-21 12:48:00,2026-07-21 13:15:00,1,5.2,Target Hit (50% Premium Decay),2.6
NIFTY,CE_SPREAD,2026-07-21 12:54:00,2026-07-21 13:54:00,1,3.95,Target Hit (50% Premium Decay),2.2
NIFTY,CE_SPREAD,2026-07-21 13:00:00,2026-07-21 13:27:00,1,2.8,SL Hit (50% Premium Appreciation),-2.45
NIFTY,CE_SPREAD,2026-07-21 13:12:00,2026-07-21 13:27:00,1,2.7,SL Hit (50% Premium Appreciation),-2.55
NIFTY,CE_SPREAD,2026-07-21 13:15:00,2026-07-21 13:27:00,1,2.6,SL Hit (50% Premium Appreciation),-2.65
NIFTY,CE_SPREAD,2026-07-21 13:54:00,2026-07-21 14:27:00,1,0.45,Target Hit (50% Premium Decay),0.25
NIFTY,CE_SPREAD,2026-07-21 13:57:00,2026-07-21 14:03:00,1,1.4,SL Hit (50% Premium Appreciation),-0.75
NIFTY,CE_SPREAD,2026-07-21 14:03:00,2026-07-21 14:06:00,1,0.55,Target Hit (50% Premium Decay),0.3
NIFTY,CE_SPREAD,2026-07-21 14:09:00,2026-07-21 14:21:00,1,1.1,SL Hit (50% Premium Appreciation),-0.7
NIFTY,CE_SPREAD,2026-07-21 14:15:00,2026-07-21 14:18:00,1,0.9,SL Hit (50% Premium Appreciation),-0.6
NIFTY,CE_SPREAD,2026-07-21 14:18:00,2026-07-21 14:36:00,1,1.5,Target Hit (50% Premium Decay),0.95
NIFTY,CE_SPREAD,2026-07-21 14:30:00,2026-07-21 14:36:00,1,1.15,Target Hit (50% Premium Decay),0.6
NIFTY,CE_SPREAD,2026-07-21 14:39:00,2026-07-21 14:54:00,1,0.7,SL Hit (50% Premium Appreciation),-0.8
NIFTY,CE_SPREAD,2026-07-21 14:48:00,2026-07-21 14:54:00,1,0.95,SL Hit (50% Premium Appreciation),-0.55
NIFTY,CE_SPREAD,2026-07-22 10:15:00,2026-07-23 12:30:00,1,31.6,Target Hit (50% Premium Decay),16.35
NIFTY,CE_SPREAD,2026-07-22 10:18:00,2026-07-23 12:39:00,1,36.55,Target Hit (50% Premium Decay),19.2
NIFTY,CE_SPREAD,2026-07-22 10:33:00,2026-07-23 12:39:00,1,34.85,Target Hit (50% Premium Decay),17.5
NIFTY,CE_SPREAD,2026-07-22 10:39:00,2026-07-23 12:42:00,1,34.4,Target Hit (50% Premium Decay),18.25
NIFTY,CE_SPREAD,2026-07-22 11:15:00,2026-07-23 12:39:00,1,36.85,Target Hit (50% Premium Decay),19.5
NIFTY,CE_SPREAD,2026-07-22 11:54:00,2026-07-23 12:30:00,1,31.4,Target Hit (50% Premium Decay),16.15
NIFTY,CE_SPREAD,2026-07-22 13:06:00,2026-07-23 12:42:00,1,33.05,Target Hit (50% Premium Decay),16.9
NIFTY,CE_SPREAD,2026-07-22 13:09:00,2026-07-23 13:06:00,1,31.65,Target Hit (50% Premium Decay),16.6
NIFTY,CE_SPREAD,2026-07-22 13:12:00,2026-07-23 13:03:00,1,32.25,Target Hit (50% Premium Decay),16.35
NIFTY,CE_SPREAD,2026-07-22 13:24:00,2026-07-23 13:06:00,1,31.75,Target Hit (50% Premium Decay),16.7
NIFTY,CE_SPREAD,2026-07-22 13:30:00,2026-07-23 12:42:00,1,33.35,Target Hit (50% Premium Decay),17.2
NIFTY,CE_SPREAD,2026-07-22 13:42:00,2026-07-23 12:42:00,1,33.8,Target Hit (50% Premium Decay),17.65
NIFTY,CE_SPREAD,2026-07-22 13:48:00,2026-07-23 12:42:00,1,32.5,Target Hit (50% Premium Decay),16.35
NIFTY,CE_SPREAD,2026-07-22 13:51:00,2026-07-23 12:42:00,1,32.6,Target Hit (50% Premium Decay),16.45
NIFTY,CE_SPREAD,2026-07-22 14:00:00,2026-07-23 12:42:00,1,32.85,Target Hit (50% Premium Decay),16.7
NIFTY,CE_SPREAD,2026-07-22 14:03:00,2026-07-23 13:03:00,1,31.9,Target Hit (50% Premium Decay),16.0
NIFTY,CE_SPREAD,2026-07-22 14:06:00,2026-07-23 13:03:00,1,32.0,Target Hit (50% Premium Decay),16.1
NIFTY,CE_SPREAD,2026-07-22 14:12:00,2026-07-23 13:06:00,1,31.25,Target Hit (50% Premium Decay),16.2
NIFTY,CE_SPREAD,2026-07-22 14:24:00,2026-07-23 13:06:00,1,31.15,Target Hit (50% Premium Decay),16.1
NIFTY,CE_SPREAD,2026-07-22 14:27:00,2026-07-23 13:06:00,1,31.0,Target Hit (50% Premium Decay),15.95
NIFTY,CE_SPREAD,2026-07-22 14:30:00,2026-07-24 09:15:00,1,35.75,Target Hit (50% Premium Decay),23.55
NIFTY,CE_SPREAD,2026-07-22 14:42:00,2026-07-23 13:06:00,1,31.5,Target Hit (50% Premium Decay),16.45
NIFTY,CE_SPREAD,2026-07-22 14:45:00,2026-07-23 13:03:00,1,31.95,Target Hit (50% Premium Decay),16.05
NIFTY,CE_SPREAD,2026-07-22 14:48:00,2026-07-23 12:42:00,1,32.6,Target Hit (50% Premium Decay),16.45
NIFTY,CE_SPREAD,2026-07-22 14:57:00,2026-07-23 13:06:00,1,31.65,Target Hit (50% Premium Decay),16.6
NIFTY,CE_SPREAD,2026-07-22 15:00:00,2026-07-23 13:03:00,1,32.05,Target Hit (50% Premium Decay),16.15
NIFTY,CE_SPREAD,2026-07-22 15:24:00,2026-07-23 12:42:00,1,33.25,Target Hit (50% Premium Decay),17.1
NIFTY,CE_SPREAD,2026-07-22 15:27:00,2026-07-23 12:42:00,1,34.25,Target Hit (50% Premium Decay),18.1
NIFTY,CE_SPREAD,2026-07-23 09:15:00,2026-07-24 09:15:00,1,32.6,Target Hit (50% Premium Decay),17.2
NIFTY,CE_SPREAD,2026-07-23 09:48:00,2026-07-24 09:15:00,1,34.85,Target Hit (50% Premium Decay),19.45
NIFTY,CE_SPREAD,2026-07-23 09:51:00,2026-07-24 09:15:00,1,36.8,Target Hit (50% Premium Decay),21.4
NIFTY,CE_SPREAD,2026-07-23 10:24:00,2026-07-24 09:15:00,1,34.1,Target Hit (50% Premium Decay),21.9
NIFTY,CE_SPREAD,2026-07-23 10:54:00,2026-07-24 09:15:00,1,35.45,Target Hit (50% Premium Decay),23.25
NIFTY,CE_SPREAD,2026-07-23 11:15:00,2026-07-24 09:15:00,1,34.0,Target Hit (50% Premium Decay),21.8
NIFTY,CE_SPREAD,2026-07-23 11:57:00,2026-07-24 09:15:00,1,31.6,Target Hit (50% Premium Decay),19.4
NIFTY,CE_SPREAD,2026-07-23 12:06:00,2026-07-24 09:15:00,1,31.6,Target Hit (50% Premium Decay),19.4
NIFTY,CE_SPREAD,2026-07-23 12:12:00,2026-07-24 09:15:00,1,28.9,Target Hit (50% Premium Decay),16.7
NIFTY,CE_SPREAD,2026-07-23 12:15:00,2026-07-24 09:15:00,1,29.1,Target Hit (50% Premium Decay),16.9
NIFTY,CE_SPREAD,2026-07-23 13:24:00,2026-07-24 09:42:00,1,29.3,Target Hit (50% Premium Decay),14.9
NIFTY,CE_SPREAD,2026-07-23 13:27:00,2026-07-24 09:42:00,1,29.35,Target Hit (50% Premium Decay),14.95
NIFTY,CE_SPREAD,2026-07-23 13:30:00,2026-07-24 09:48:00,1,28.65,Target Hit (50% Premium Decay),14.55
NIFTY,CE_SPREAD,2026-07-23 13:33:00,2026-07-24 09:45:00,1,28.75,Target Hit (50% Premium Decay),14.4
NIFTY,CE_SPREAD,2026-07-23 13:36:00,2026-07-24 09:42:00,1,30.2,Target Hit (50% Premium Decay),15.8
NIFTY,CE_SPREAD,2026-07-23 14:12:00,2026-07-24 09:42:00,1,29.95,Target Hit (50% Premium Decay),15.55
NIFTY,CE_SPREAD,2026-07-23 14:15:00,2026-07-24 09:36:00,1,31.0,Target Hit (50% Premium Decay),15.85
NIFTY,CE_SPREAD,2026-07-23 14:21:00,2026-07-24 09:36:00,1,32.2,Target Hit (50% Premium Decay),17.05
NIFTY,CE_SPREAD,2026-07-23 14:30:00,2026-07-24 09:36:00,1,31.65,Target Hit (50% Premium Decay),16.5
NIFTY,CE_SPREAD,2026-07-23 14:33:00,2026-07-24 09:27:00,1,35.3,Target Hit (50% Premium Decay),17.65
NIFTY,CE_SPREAD,2026-07-23 14:39:00,2026-07-24 09:36:00,1,30.5,Target Hit (50% Premium Decay),15.35
NIFTY,CE_SPREAD,2026-07-24 10:30:00,2026-07-24 12:27:00,1,39.3,SL Hit (50% Premium Appreciation),-19.8
NIFTY,CE_SPREAD,2026-07-24 10:33:00,2026-07-24 12:30:00,1,39.55,SL Hit (50% Premium Appreciation),-20.55
NIFTY,CE_SPREAD,2026-07-24 10:36:00,2026-07-24 12:48:00,1,41.2,SL Hit (50% Premium Appreciation),-22.6
NIFTY,CE_SPREAD,2026-07-24 10:57:00,2026-07-24 12:27:00,1,32.95,SL Hit (50% Premium Appreciation),-19.35
NIFTY,CE_SPREAD,2026-07-24 11:06:00,2026-07-24 12:27:00,1,32.8,SL Hit (50% Premium Appreciation),-19.5
NIFTY,CE_SPREAD,2026-07-24 11:09:00,2026-07-24 12:24:00,1,32.15,SL Hit (50% Premium Appreciation),-16.1
NIFTY,CE_SPREAD,2026-07-24 11:12:00,2026-07-24 12:27:00,1,32.3,SL Hit (50% Premium Appreciation),-20.0
NIFTY,CE_SPREAD,2026-07-24 13:06:00,2026-07-27 09:15:00,1,35.75,SL Hit (50% Premium Appreciation),-24.6
NIFTY,CE_SPREAD,2026-07-24 13:33:00,2026-07-27 09:15:00,1,34.1,SL Hit (50% Premium Appreciation),-26.25
NIFTY,CE_SPREAD,2026-07-24 13:42:00,2026-07-27 09:15:00,1,32.35,SL Hit (50% Premium Appreciation),-28.0
NIFTY,CE_SPREAD,2026-07-28 14:48:00,2026-07-28 14:51:00,1,0.1,Target Hit (50% Premium Decay),0.05
NIFTY,CE_SPREAD,2026-07-28 14:54:00,2026-07-28 14:57:00,1,0.1,SL Hit (50% Premium Appreciation),-0.1
NIFTY,CE_SPREAD,2026-07-28 14:57:00,2026-07-28 15:00:00,1,0.2,Target Hit (50% Premium Decay),0.15
NIFTY,CE_SPREAD,2026-08-04 12:27:00,2026-08-04 13:09:00,1,10.7,Target Hit (50% Premium Decay),5.8
NIFTY,CE_SPREAD,2026-08-04 12:30:00,2026-08-04 13:09:00,1,10.55,Target Hit (50% Premium Decay),5.65
NIFTY,CE_SPREAD,2026-08-04 12:33:00,2026-08-04 13:30:00,1,7.9,Target Hit (50% Premium Decay),4.65
NIFTY,CE_SPREAD,2026-08-04 12:36:00,2026-08-04 13:30:00,1,7.26,Target Hit (50% Premium Decay),4.01
NIFTY,CE_SPREAD,2026-08-04 12:48:00,2026-08-04 13:30:00,1,7.7,Target Hit (50% Premium Decay),4.45
NIFTY,CE_SPREAD,2026-08-04 12:54:00,2026-08-04 13:33:00,1,6.35,Target Hit (50% Premium Decay),3.21
NIFTY,CE_SPREAD,2026-08-04 12:57:00,2026-08-04 13:42:00,1,5.9,Target Hit (50% Premium Decay),3.11
NIFTY,CE_SPREAD,2026-08-04 13:03:00,2026-08-04 13:42:00,1,5.75,Target Hit (50% Premium Decay),2.96
NIFTY,CE_SPREAD,2026-08-04 13:06:00,2026-08-04 13:42:00,1,5.99,Target Hit (50% Premium Decay),3.2
NIFTY,CE_SPREAD,2026-08-04 13:21:00,2026-08-04 13:42:00,1,5.61,Target Hit (50% Premium Decay),2.82
NIFTY,CE_SPREAD,2026-08-04 13:27:00,2026-08-04 14:15:00,1,4.11,SL Hit (50% Premium Appreciation),-2.54
NIFTY,CE_SPREAD,2026-08-04 13:30:00,2026-08-04 14:12:00,1,7.7,SL Hit (50% Premium Appreciation),-4.35
NIFTY,CE_SPREAD,2026-08-04 13:45:00,2026-08-04 14:12:00,1,7.76,SL Hit (50% Premium Appreciation),-4.29
NIFTY,CE_SPREAD,2026-08-04 13:54:00,2026-08-04 14:09:00,1,7.01,SL Hit (50% Premium Appreciation),-4.24
NIFTY,CE_SPREAD,2026-08-04 14:09:00,2026-08-04 14:18:00,1,11.25,SL Hit (50% Premium Appreciation),-5.65
NIFTY,CE_SPREAD,2026-08-04 14:36:00,2026-08-04 15:09:00,1,11.99,SL Hit (50% Premium Appreciation),-6.26
NIFTY,CE_SPREAD,2026-08-04 14:42:00,2026-08-04 14:54:00,1,11.46,SL Hit (50% Premium Appreciation),-6.49
